CODIGO;NOMBRE;LABORATORIO;CATEGORIA;SUBCATEGORIA;PVP_AI;PVP_FARMACIA
676129;DURFENTA 50 MCG 5 PARCHES;KERN PHARMA;N02AB;;28,4;0,00
662593;DUROGESIC MATRIX 25;JANSSEN;N02AB;;32,15;14,63
973644;DURVITAN 10 CAPS;SEID;N06BC;;6,85;10,62
779678;DUSPATALIN 135 MG 60 GRAG;VIATRIS;A03AA;;8,45;5,20
698356;DUTASTERIDA TEVA 0.5MG 30;TEVA;G04CB;;14,8;0,00
749127;DYNAMOGEN 20X10 ML BEBIB;FAES FARMA;A15XX;;11,80;0,00
989624;EBASTEL 10 MG 20 COMP;ALMIRALL;R06AX;;6,15;0,00
835421;EBASTEL FLAS 10 MG 20 LIO;ALMIRALL;R06AX;;6,8;4,40
915884;EBASTEL FORTE 20 MG 20 COMP;ALMIRALL;R06AX;;10,25;8,79
835454;EBASTEL FORTE FLAS 20MG;ALMIRALL;R06AX;;11,4;8,79
989632;EBASTEL SOLU 120 ML;ALMIRALL;R06AX;;8,45;0,00
654126;EBASTINA CINFA 10 MG 20;CINFA;R06AX;;4,2;4,40
654127;EBASTINA CINFA 20 MG 20;CINFA;R06AX;;7,45;0,00
658511;EBASTINA NORMON 10 MG 20;NORMON;R06AX;;4,2;0,00
658512;EBASTINA NORMON 20 MG 20;NORMON;R06AX;;7,45;0,00
709156;EBYMECT 5/1000MG 56 COMP;ASTRAZENECA;A10BD;;54,2;49,83
709155;EBYMECT 5/850MG 56 COMP;ASTRAZENECA;A10BD;;54,2;49,83
723425;EDELSINE 3X21COM;TEVA;G03AA;;12,4;10,07
749267;EDEMOX 250 MG 20 COMP;ERN;S01EC;;3,85;1,98
709153;EDISTRIDE 10 MG 28 COMP;ASTRAZENECA;A10BK;;42,15;46,02
749622;EFEDRINA LEVEL 50 MG 24;ERN;R03CA;;4,12;0,00
933564;EFFERALDOL 500 MG 20 EFER;UPSA;N02BE;;5,4;0,00
721439;EFFERALDOL FLAS 500MG;UPSA;N02BE;;6,25;0,00
933416;EFFERALGAN 1 G 20 EFERV;UPSA;N02BE;;3,15;2,50
661531;EFFICIB 50/1000MG 56 COMP;MSD;A10BD;;54,2;0,00
707333;EKZEM 30 AMP;SALVAT;S02BA;;13,29;7,81
759324;ELEBLOC 2% 5 ML;LABORATORIOS ERN;S01ED;;3,45;0,00
723603;ELEBRATO ELLIPTA 30DO;GSK;R03AL;;58,4;0,00
847483;ELIDEL 1% CR 30 G;VIATRIS;D11AH;;24,15;34,19
847491;ELIDEL 1% CR 60 G;VIATRIS;D11AH;;42,3;0,00
663289;ELIGARD SEMESTRAL 45 MG;ASTELLAS PHARMA;L02AE;;582,4;0,00
654804;ELIQUIS 2.5 MG 60 COM;BRISTOL-MYERS;B01AF;;82,15;81,96
694840;ELIQUIS 5 MG 60 COMP;BRISTOL-MYERS;B01AF;;82,15;81,96
654651;ELIXIFILIN SOLU 250 ML;ALMIRALL;R03DA;;5,4;0,00
797894;ELOCOM 1 MG CR 30 G;MSD;D07AC;;4,85;0,00
797977;ELOCOM 1 MG PDA 30 G;MSD;D07AC;;4,85;0,00
797951;ELOCOM 1 MG SOLU 60 ML;MSD;D07AC;;8,15;4,98
692719;ELOCOM CR 50 G;MSD;D07AC;;7,4;0,00
696636;ELOCOM POMADA 50G;MSD;D07AC;;7,4;0,00
658760;ELONTRIL 150 MG 30 COMP;GSK;N06AX;;38,4;0,00
658761;ELONTRIL 300 MG 30 COMP;GSK;N06AX;;52,15;0,00
665773;ELONVA 150 MCG 1 JGA;ORGANON;G03GA;;485,2;509,51
698372;ELVANSE 50 MG 30 CAP;TAKEDA;N06BA;;110,4;0,00
869750;EMCONCOR COR 5 MG 28;MERCK;C07AB;;4,25;0,00
755298;EMCORETIC 10 MG 56 COMP;MERCK;C07BB;;14,8;8,84
679290;EMLA CR 30 G;ASPEN;N01BB;;18,4;0,00
784538;EMPORTAL 10 G 50 SOBR;ALMIRALL;A06AD;;10,25;0,00
650367;ENALAPRIL ALTER 20 MG 28;ALTER;C09AA;;4,2;1,61
677380;ENALAPRIL CINFA 10 MG 28;CINFA;C09AA;;2,15;0,00
677381;ENALAPRIL CINFA 10 MG 56;CINFA;C09AA;;4,12;2,50
853895;ENALAPRIL CINFA 20 MG 28;CINFA;C09AA;;4,2;1,61
973065;ENALAPRIL CINFA 5 MG 60;CINFA;C09AA;;2,8;1,98
669457;ENALAPRIL DAVUR 10 MG 56;DAVUR;C09AA;;4,12;2,50
669481;ENALAPRIL DAVUR 2.5 MG;DAVUR;C09AA;;1,2;0,00
744085;ENALAPRIL NORMON 10MG 28;NORMON;C09AA;;2,15;2,50
744087;ENALAPRIL NORMON 10MG 56;NORMON;C09AA;;4,12;2,50
744088;ENALAPRIL NORMON 10MG 60;NORMON;C09AA;;4,25;2,50
834259;ENALAPRIL NORMON 20 MG 28;NORMON;C09AA;;4,2;1,61
728896;ENALAPRIL NORMON 20MG 30;NORMON;C09AA;;4,35;1,61
833657;ENALAPRIL NORMON 5 MG 60;NORMON;C09AA;;2,8;1,98
854950;ENALAPRIL PENSA 5 MG 60;PENSA;C09AA;;2,8;0,00
880229;ENALAPRIL RATIO 10 MG 60;RATIO;C09AA;;4,25;2,50
850560;ENALAPRIL STADA 20 MG 28;STADA;C09AA;;4,2;1,61
999820;ENALAPRIL VIATRIS 20MG 28;VIATRIS;C09AA;;4,2;0,00
750489;ENALAPRIL+HCTZ CINFA 20MG;CINFA;C09BA;;4,25;1,84
930339;ENALAPRIL+HCTZ STAD 20MG;STADA;C09BA;;4,25;1,84
999815;ENALAPRIL+HCTZ VIATRIS 20;VIATRIS;C09BA;;4,25;0,00
730940;ENANDOL 25 MG 10 COMP;MENARINI;M01AE;;5,45;4,25
731116;ENANDOL 25 MG GRANULADO;MENARINI;M01AE;;5,45;0,00
730941;ENANDOL 25MG SOL ORAL;MENARINI;M01AE;;5,95;6,68
673822;ENANGEL GEL 60 G;MENARINI;M02AA;;8,4;0,00
711033;ENANPLUS 75/25 MG 20 COMP;MENARINI;N02AJ;;10,25;7,10
681973;ENANTYUM 12.5 MG 20 COMP;MENARINI;M01AE;;4,2;0,00
702160;ENANTYUM 25 MG 20 CAP;MENARINI;M01AE;;7,45;4,00
681957;ENANTYUM 25 MG 20 COMP;MENARINI;M01AE;;6,8;4,00
651368;ENANTYUM 25 MG 20 SOBR;MENARINI;M01AE;;7,15;4,00
662879;ENANTYUM SOL ORAL 20 SOB;MENARINI;M01AE;;7,45;6,68
780684;ENANTYUM 50 MG 6X2 ML;MENARINI;M01AE;;5,12;5,59
683656;ENEMA CASEN 140 ML;CASEN RECORDATI;A06AG;;2,15;8,12
683649;ENEMA CASEN 250 ML;CASEN RECORDATI;A06AG;;3,45;0,00
719304;ENOXAPARINA ROVI 40 MG 10;ROVI;B01AB;;23,1;38,29
719306;ENOXAPARINA ROVI 40 MG 30;ROVI;B01AB;;68,45;108,18
719291;ENOXAPARINA ROVI 80 MG 10;ROVI;B01AB;;46,2;0,00
710966;ENSTILAR ESPUMA 60G;LEO PHARMA;D05AX;;42,15;0,00
710967;ENSTILAR ESPUMA 2X60G;LEO PHARMA;D05AX;;78,4;0,00
750794;ENTEROSILICONA SUSP 250;LABORATORIOS ERN;A03AX;;7,45;0,00
667709;ENTOCORD 3 MG 50 CAPS;TILLOTTS;A07EC;;38,15;47,39
664227;ENTOCORD ENEMA 7 FRASCOS;TILLOTTS;A07EC;;46,2;40,31
709176;ENTRESTO 24/26 MG 28 COMP;NOVARTIS;C09DX;;84,4;0,00
709177;ENTRESTO 49/51 MG 56 COMP;NOVARTIS;C09DX;;165,2;171,22
709178;ENTRESTO 97/103 MG 56 COMP;NOVARTIS;C09DX;;165,2;0,00
688182;ENZUDE 100 MG 28 COMP;ZENTIVA;N06AB;;12,4;0,00
688105;ENZUDE 50 MG 28 COMP;ZENTIVA;N06AB;;8,15;0,00
660197;EPIDUO GEL 60;GALDERMA;D10AD;;32,15;39,99
728456;EPIDUO FORTE 45 G;GALDERMA;D10AD;;38,4;39,99
715330;EPLERENONA ALTER 25MG 30;ALTER;C03DA;;18,4;0,00
691062;EPLERENONA NORMON 25 MG;NORMON;C03DA;;18,4;0,00
696901;EQUASYM 50 MG 30 CAPS;TAKEDA;N06BA;;62,15;0,00
694016;ERITROMICINA NORMON 500MG 30CO;NORMON;J01FA;;8,4;0,00
663938;ESCITALOPRAM CINFA 10MG 28COMP;CINFA;N06AB;;6,15;0,00
689193;ESCITALOPRAM CINFA 10MG 56COMP;CINFA;N06AB;;12,3;0,00
663939;ESCITALOPRAM CINFA 15MG 28COMP;CINFA;N06AB;;9,25;0,00
689192;ESCITALOPRAM CINFA 15MG 56COMP;CINFA;N06AB;;18,45;26,23
692851;ESCITALOPRAM CINFA 20MG 15ML;CINFA;N06AB;;14,1;0,00
663940;ESCITALOPRAM CINFA 20MG 28COMP;CINFA;N06AB;;12,3;17,48
689191;ESCITALOPRAM CINFA 20MG 56COMP;CINFA;N06AB;;24,15;0,00
663983;ESCITALOPRAM NORMON 10MG 56CO;NORMON;N06AB;;12,3;17,48
663982;ESCITALOPRAM NORMON 10MG 28CO;NORMON;N06AB;;6,15;0,00
663985;ESCITALOPRAM NORMON 15MG 56CO;NORMON;N06AB;;18,45;0,00
663988;ESCITALOPRAM NORMON 20MG 56CO;NORMON;N06AB;;24,15;34,97
663987;ESCITALOPRAM NORMON 20MG 28CO;NORMON;N06AB;;12,3;0,00
691714;ESCITALOPRAM STADA 10MG 56COM;STADA;N06AB;;12,3;17,48
691716;ESCITALOPRAM STADA 20MG 56COM;STADA;N06AB;;24,15;0,00
744074;ESCITALOPRAM TARBIS 5MG 28COM;TARBIS;N06AB;;3,12;0,00
677694;ESCITALOPRAM VIATRIS 20MG 56CO;VIATRIS;N06AB;;24,15;0,00
659186;ESERTIA 20MG/ML GOTAS 15ML;LUNDBECK;N06AB;;15,2;0,00
804328;ESIDREX 25 MG 20 COMP;NOVARTIS;C03AA;;2,45;2,34
720932;ESOMEPRAZOL CINFA 20MG 28CAP;CINFA;A02BC;;7,45;0,00
727435;ESOMEPRAZOL CINFA 20MG 56COM;CINFA;A02BC;;14,8;0,00
686084;ESOMEPRAZOL CINFA 40MG 28COM;CINFA;A02BC;;14,8;25,10
720940;ESOMEPRAZOL CINFA 40MG 28CAP;CINFA;A02BC;;14,8;0,00
723530;ESOMEPRAZOL NORMOGEN 20MG 28CO;NORMOGEN;A02BC;;7,45;12,55
723531;ESOMEPRAZOL NORMOGEN 20MG 56CO;NORMOGEN;A02BC;;14,8;25,10
723537;ESOMEPRAZOL NORMOGEN 40MG 56CO;NORMOGEN;A02BC;;28,45;0,00
715032;ESOMEPRAZOL NORMON 20MG 28CAP;NORMON;A02BC;;7,45;0,00
715034;ESOMEPRAZOL NORMON 20MG 56CAP;NORMON;A02BC;;14,8;25,10
715061;ESOMEPRAZOL NORMON 40MG 56CAP;NORMON;A02BC;;28,45;50,20
715775;ESOMEPRAZOL RATIO 20MG 56CAP;RATIO;A02BC;;14,8;0,00
664223;ESOMEPRAZOL SANDOZ 20MG 56COM;SANDOZ;A02BC;;14,8;0,00
704867;ESOMEPRAZOL STADA 20MG 28COM;STADA;A02BC;;7,45;0,00
704869;ESOMEPRAZOL STADA 20MG 56COM;STADA;A02BC;;14,8;0,00
698024;ESOMEPRAZOL TEVA 20MG 28CAP;TEVA;A02BC;;7,45;12,55
715773;ESOMEPRAZOL TEVA 20MG 56CAP;TEVA;A02BC;;14,8;25,10
698025;ESOMEPRAZOL TEVA 40MG 14CAP;TEVA;A02BC;;7,45;0,00
725649;ESOMEPRAZOL TEVA 40MG 56COM;TEVA;A02BC;;28,45;0,00
710288;ESPIDEFEN COLA-LIMON 600MG 20S;ZAMBON;M01AE;;5,45;0,00
677465;ESPIDIDOL 400 MG 18 COM;ZAMBON;M01AE;;7,2;6,49
658263;ESPIDIDOL MENTA 400MG 20SOB;ZAMBON;M01AE;;7,85;6,49
656473;ESPIDIFEN 600MG ALBAR 40SOB;ZAMBON;M01AE;;8,95;0,00
679426;ESPIDIFEN 600MG MENTA 20SOB;ZAMBON;M01AE;;4,5;2,50
679427;ESPIDIFEN 600MG MENTA 40SOB;ZAMBON;M01AE;;8,95;7,60
710289;ESPIDIFEN COLA LIMON 600MG 40S;ZAMBON;M01AE;;8,95;7,60
711494;ESPIRONOLACTONA ACCO 100MG 20;ACCORD;C03DA;;5,12;0,00
758644;ESPIRONOLACTONA ORION 25MG 30;ORION;C03DA;;2,4;0,00
758651;ESPIRONOLACTONA ORION 100MG 30;ORION;C03DA;;7,45;0,00
761879;ESTILSONA 7MG/ML SUSP 30 ML;SONOFI;H02AB;;6,15;0,00
653619;ESTILSONA GOTAS 10 ML;SONOFI;H02AB;;2,85;4,04
696119;ESTOMIL 15 MG 28 CAPS;KERN PHARMA;A02BC;;5,4;0,00
878561;ESTRADERM MATRIX 100 8 PARCH;NOVARTIS;G03CA;;10,8;10,27
716413;ESTRADIOL MERIESTRA 2MG 30COM;NOVARTIS;G03CA;;4,25;15,45
731516;ETINILCLORM STADA 3X21;STADA;G03AA;;28,45;0,00
691354;ETINILDROSP STAD 0.02/3MG 21;STADA;G03AA;;10,25;6,74
691356;ETINILDROSP STAD 0.03/3MG 28;STADA;G03AA;;12,4;6,74
706322;ETORICOXIB KERN 60MG 28COM;KERN PHARMA;M01AH;;14,8;0,00
715537;ETORICOXIB NORMON 30MG 28COM;NORMON;M01AH;;8,15;0,00
715541;ETORICOXIB NORMON 60MG 28COM;NORMON;M01AH;;14,8;10,74
715544;ETORICOXIB NORMON 90MG 28COM;NORMON;M01AH;;21,3;16,11
660434;EUCREAS 1000 MG 60 COMP;NOVARTIS;A10BD;;54,2;0,00
660433;EUCREAS 50/850 MG 60 COMP;NOVARTIS;A10BD;;54,2;0,00
698095;EUTIROX 100 MCG 100 COMP;MERCK;H03AA;;4,85;4,93
698079;EUTIROX 112 MCG 100 COMP;MERCK;H03AA;;5,12;5,18
698080;EUTIROX 125 MCG 100 COMP;MERCK;H03AA;;5,4;5,70
698081;EUTIROX 137 MCG 100 COMP;MERCK;H03AA;;5,8;5,85
698082;EUTIROX 150 MCG 100 COMP;MERCK;H03AA;;6,15;0,00
698083;EUTIROX 175 MCG 100 COMP;MERCK;H03AA;;6,95;0,00
698089;EUTIROX 25 MCG 100 COMP;MERCK;H03AA;;2,4;2,06
698092;EUTIROX 50 MCG 100 COMP;MERCK;H03AA;;3,12;2,79
698093;EUTIROX 75 MCG 100 COMP;MERCK;H03AA;;3,85;4,09
698094;EUTIROX 88 MCG 100 COMP;MERCK;H03AA;;4,25;4,51
754960;EVACUOL GOT 30 ML;ALMIRALL;A06AB;;5,1;0,00
668061;EVOPAD 100 8 PARCHES;LABORATORIOS ERN;G03CA;;12,3;0,00
668087;EVOPAD 25 8 PARCHES;LABORATORIOS ERN;G03CA;;4,12;0,00
692160;EVOPAD 50 8 PARCHES;LABORATORIOS ERN;G03CA;;6,8;6,92
668079;EVOPAD 75 8 PARCHES;LABORATORIOS ERN;G03CA;;9,45;0,00
728195;EXELON 9.5MG/24H 60 PARCH;NOVARTIS;N06DA;;72,15;137,05
676097;EXEMESTANO NORMON 25MG 30CO;NORMON;L02BG;;48,3;96,66
654849;EXFORGE 5MG/160MG 28 COM;NOVARTIS;C09DB;;14,8;13,27
702080;EXFORGE HCT 10/320/25MG 28;NOVARTIS;C09DX;;19,45;0,00
654851;EXFORGE HCT 5/160/12.5MG 28;NOVARTIS;C09DX;;16,8;13,27
654853;EXFORGE HCT 5/160/25MG 28CO;NOVARTIS;C09DX;;16,8;13,27
773614;EXOCIN 0.3% 5 ML;ALLERGAN;S01AA;;6,15;2,83
792291;EXXIV 60 MG 28 COMP;MSD;M01AH;;18,4;0,00
792671;EXXIV 90 MG 28 COMP;MSD;M01AH;;24,15;0,00
727300;EZETIATORV NORMON 10/20MG 30;NORMON;C10BA;;14,25;0,00
727302;EZETIATORV NORMON 10/40MG 30;NORMON;C10BA;;19,8;0,00
708220;EZETIMIBA CINFA 10MG 28COM;CINFA;C10AX;;14,1;0,00
714102;EZETIMIBA KRKA 10MG 28COMP;KRKA;C10AX;;14,1;0,00
720004;EZETIMIBA NORMON 10MG 28COM;NORMON;C10AX;;14,1;30,85
720450;EZETISIMVAS CINFA 10/20MG 28;CINFA;C10BA;;12,4;0,00
816462;EZETROL 10 MG 28 COMP;MSD;C10AX;;18,45;30,85
664947;FAMCICLOVIR NORMON 250MG 21;NORMON;J05AB;;32,15;0,00
901751;FAMOTIDINA CINFA 20MG 20COMP;CINFA;A02BA;;3,12;2,50
867168;FAMOTIDINA CINFA 20MG 28COMP;CINFA;A02BA;;4,12;2,84
901702;FAMOTIDINA CINFA 40MG 10COMP;CINFA;A02BA;;3,12;0,00
867184;FAMOTIDINA CINFA 40MG 28COMP;CINFA;A02BA;;8,15;5,68
817916;FAMOTIDINA NORMON 20MG 28COM;NORMON;A02BA;;4,12;2,84
818575;FAMOTIDINA NORMON 40MG 28COM;NORMON;A02BA;;8,15;5,68
723939;FAMVIR 500 MG 21 COM;NOVARTIS;J05AB;;62,4;131,01
756015;FASTUM 50 MG 40 CAPS;MENARINI;M01AE;;10,25;0,00
916767;FASTUM GEL 60 G;MENARINI;M02AA;;8,95;3,95
661668;FAVE DE FUCA 40 GRAG;ALMIRALL;A06AB;;7,15;11,32
756064;FEBRECTAL LACT 6 SUPO;ALMIRALL;N02BE;;2,85;0,00
699702;FELDENE FLAS 20 MG 20 LIO;PFIZER;M01AC;;9,8;3,12
759167;FELODIPINO SANDOZ 5MG 30COMP;SANDOZ;C08CA;;5,45;8,85
669622;FEMARA 2.5 MG 30 COMP;NOVARTIS;L02BG;;84,2;0,00
857227;FENISTIL GEL 30 G;GSK;D04AA;;7,45;0,00
703220;FENISTIL GEL 50 GR;GSK;D04AA;;9,8;0,00
881581;FENISTIL ROLL-ON 8 ML;GSK;D04AA;;6,4;0,00
703894;FENOFIBRATO KERN 145MG 30COM;KERN PHARMA;C10AB;;12,4;0,00
664616;FENTANILO CINFA 25MCG 5P;CINFA;N02AB;;14,8;14,63
672575;FENTANILO NORMON 25MCG 5P;NORMON;N02AB;;14,8;0,00
663267;FENTANILO RATIO 12MCG 5P;RATIO;N02AB;;8,15;0,00
670343;FENTANILO STADA 12MCG 5P;STADA;N02AB;;8,15;7,02
670352;FENTANILO STADA 25MCG 5P;STADA;N02AB;;14,8;0,00
660447;FEPARIL GEL 40 G;MEDA PHARMA (VIATRIS);C05BA;;11,92;6,95
651473;FERBISOL 100 MG 50 CAPS;VIFOR;B03AA;;16,8;13,57
656582;FERO GRADUMET 325MG 30COM;TEVA;B03AA;;5,4;3,28
776773;FERPLEX 40 20 VIAL BEBIB;ITALFARMACO;B03AA;;12,4;12,52
870261;FERRO SANOL 100MG 50 CAPS;UCB PHARMA;B03AA;;12,4;0,00
715551;FIASP 100U/ML 5 CARTUCHOS;NOVO NORDISK;A10AB;;44,95;43,21
715550;FIASP 100U/ML 5 PLUMAS;NOVO NORDISK;A10AB;;48,12;0,00
700516;FIBRAGUAR 60 SOBRES;MEDA PHARMA (VIATRIS);A10BX;;25,13;0,00
812727;FINACEA 15% GEL 30 G;LEO PHARMA;D10AX;;18,45;0,00
664109;FINASTERIDA NORMON 1MG 28;NORMON;D11AX;;9,8;0,00
709822;FINASTERIDA NORMON 1MG 98;NORMON;D11AX;;28,45;58,60
664111;FINASTERIDA NORMON 5 MG;NORMON;G04CB;;9,45;1,80
723944;FIXAPROST 30 MONODOSIS;KOA PHARMA;S01EE;;14,25;18,81
758151;FLAGYL 125 MG SUSP 120 ML;OPELLA HEALTHCARE (SANOFI);P01AB;;3,08;0,00
699566;FLAGYL 250 MG 21 COM;OPELLA HEALTHCARE (SANOFI);P01AB;;2,24;0,00
758177;FLAGYL 500 MG 10 COMP VAG;OPELLA HEALTHCARE (SANOFI);G01AF;;3,72;0,00
957787;FLAMMAZINE CR 50 G;ALLIANCE;D06BA;;7,45;0,00
654724;FLATORIL 45 CAPS;ALMIRALL;A03AX;;7,19;5,15
704662;FLECAINIDA NORMON 100MG 60;NORMON;C01BC;;14,8;0,00
689679;FLIXONASE SPRAY 120 DOS;GLAXOSMITHKLINE;R01AD;;9,45;0,00
689745;FLIXOTIDE 250 MCG 120D;GLAXOSMITHKLINE;R03BA;;28,15;0,00
689786;FLIXOTIDE 50 MCG 120D;GLAXOSMITHKLINE;R03BA;;10,25;6,49
951392;FLOGOPROFEN 5% SOL 100 ML;CHIESI;M02AA;;12,4;0,00
700464;FLOGOPROFEN GEL 100 G;CHIESI;M02AA;;11,8;0,00
946137;FLOGOPROFEN GEL 60 G;CHIESI;M02AA;;8,95;0,00
654684;FLUCONAZOL CINFA 100 MG 7C;CINFA;J02AC;;12,4;0,00
654680;FLUCONAZOL CINFA 150 MG 1C;CINFA;J02AC;;3,12;0,00
654678;FLUCONAZOL CINFA 200 MG 7C;CINFA;J02AC;;18,3;0,00
650584;FLUCONAZOL NORMON 100 MG 7;NORMON;J02AC;;12,4;0,00
650585;FLUCONAZOL NORMON 150 MG 1;NORMON;J02AC;;3,12;0,00
650586;FLUCONAZOL NORMON 150 MG 4;NORMON;J02AC;;10,85;0,00
650587;FLUCONAZOL NORMON 200 MG 7;NORMON;J02AC;;18,3;0,00
947531;FLUIDASA 20 CAPS;TEOFARMA;R05CB;;4,58;0,00
663239;FLUIDASA GOTAS 30 ML;TEOFARMA;R05CB;;2,5;4,28
758623;FLUIDASA SOLU 250 ML;TEOFARMA;R05CB;;5,26;4,21
848531;FLUIMUCIL 200 MG 30 SOB;ZAMBON;N02BE;;5,12;7,91
660286;FLUIMUCIL COMPLEX 12 COM;ZAMBON;N02BE;;10,65;0,00
884403;FLUIMUCIL FORTE 600MG 20C;ZAMBON;N02BE;;5,48;7,91
661066;FLUIMUCIL PEDIAT 200ML;ZAMBON;N02BE;;6,25;9,65
686579;FLUOMIZIN 10MG 6 COMP VAG;MEDINUVA;G01AC;;14,8;10,21
660134;FLUOXETINA CINFA 20 MG 28C;CINFA;N06AB;;4,12;2,50
814475;FLUOXETINA CINFA 20 MG 28;CINFA;N06AB;;4,12;0,00
769596;FLUOXETINA CINFA 20 MG 60C;CINFA;N06AB;;7,45;5,18
769497;FLUOXETINA CINFA 20 MG 60;CINFA;N06AB;;7,45;5,18
728145;FLUOXETINA NORMON 20MG 56;NORMON;N06AB;;7,1;4,84
742494;FLUOXETINA NORMON SOL 140;NORMON;N06AB;;8,4;0,00
742486;FLUOXETINA NORMON SOL 70M;NORMON;N06AB;;4,85;0,00
730721;FLUOXETINA STADA 20MG 56C;STADA;N06AB;;7,1;0,00
705031;FLUTICASONA CIPLA 125MG;CIPLA;R03BA;;18,45;0,00
664990;FLUTICREM CR 30 G;BIODERMA;D07AC;;5,12;4,68
686307;FLUTICREM CR 60 G;BIODERMA;D07AC;;8,4;9,35
793752;FLUTOX 10 MG 20 GRAG;ZAMBON;R05DB;;7,15;10,26
793919;FLUTOX JBE 120 ML;ZAMBON;R05DB;;6,8;0,00
669887;FLUTOX JBE 200 ML;ZAMBON;R05DB;;9,35;0,00
673630;FLUVASTATINA NORMON 80MG;NORMON;C10AA;;10,85;0,00
650573;FLUVASTATINA SANDOZ 80MG;SANDOZ;C10AA;;10,85;0,00
723316;FML 1MG/ML COLIRIO 5 ML;ALLERGAN;S01BA;;4,85;2,48
866152;FOLI-DOCE 28 COMP;ITARMON;B03BB;;4,12;3,98
699553;FOLIFERRON 30 GRAG;ITARMON;B03AD;;8,15;0,00
759175;FORDIURAN 1 MG 20 COMP;SANOFI;C03CA;;2,8;0,00
723925;FORTASEC 2 MG 12 CAP;JOHNSON&JOHNSON;A07DA;;8,15;8,45
723926;FORTASEC 2 MG 20 CAP;JOHNSON&JOHNSON;A07DA;;11,4;11,95
800433;FORTASEC FLAS 2MG 12 COM;JOHNSON&JOHNSON;A07DA;;8,95;0,00
659414;FORTASEC PLUS 12 COM;JOHNSON&JOHNSON;A07DA;;10,25;0,00
654767;FORTECORTIN 1 MG 30 COM;MERCK;H02AB;;2,15;0,00
661408;FORTECORTIN 4 MG 30 COMP;MERCK;H02AB;;5,45;9,59
759423;FORTECORTIN 4 MG 3 AMP;MERCK;H02AB;;4,12;0,00
700588;FORXIGA 10 MG 28 COM;ASTRAZENECA;A10BK;;42,15;46,02
862664;FOSAMAX SEMANAL 70 MG 4C;MSD;M05BA;;28,4;0,00
656746;FOSAVANCE 70MG/2800UI 4C;MSD;M05BB;;31,15;0,00
660088;FOSAVANCE 70MG/5600UI 4C;MSD;M05BB;;32,4;0,00
656733;FOSFOCINA 500 MG 12 CAPS;LABORATORIOS ERN;J01XX;;4,12;0,00
656734;FOSFOCINA 500 MG 24 CAPS;LABORATORIOS ERN;J01XX;;7,45;9,44
718742;FOSFOMICINA CINFA 3G 1SOB;CINFA;J01XX;;4,2;0,00
718743;FOSFOMICINA CINFA 3G 2SOB;CINFA;J01XX;;7,85;0,00
672515;FOSFOMICINA QUALIGEN 2SOB;QUALIGEN;J01XX;;7,85;0,00
658404;FOSRENOL 1000 MG 90 COM;TAKEDA;V03AE;;148,2;271,90
700581;FOSTER NEXTHALER 100/6MCG;CHIESI;R03AK;;42,15;40,32
710247;FOSTER NEXTHALER 200/6MG;CHIESI;R03AK;;54,2;0,00
658420;FOSTIPUR 150 UI 10 VIAL;IBSA;G03GA;;385,4;358,91
658417;FOSTIPUR 150 UI 1 VIAL;IBSA;G03GA;;42,15;0,00
658416;FOSTIPUR 75 UI 10 VIAL;IBSA;G03GA;;215,2;0,00
760017;FRENADOL COMPLEX 10 SOB;JOHNSON&JOHNSON;R05X0;;9,10;14,95
681817;FRENADOL FORTE 10 SOB;JOHNSON&JOHNSON;R05X0;;8,15;14,95
705657;FRENADOL JUNIOR 10 SOB;JOHNSON&JOHNSON;R05X0;;7,45;14,95
965012;FRENADOL PS 16 CAPS;JOHNSON&JOHNSON;R05X0;;8,95;14,95
724653;FRICOLD 10 STICKS;KERN PHARMA;N02BE;;7,45;0,00
890038;FROSINOR 20 MG 56 COMP;PFIZER;N06AB;;24,15;12,18
684142;FUCIBET CR 30 G;LEO PHARMA;D07CC;;8,4;19,72
999793;FUCIDINE CR 15 G;LEO PHARMA;D06AX;;4,2;2,56
999794;FUCIDINE CR 30 G;LEO PHARMA;D06AX;;6,8;5,12
700569;FUCITHALMIC 5 G;LEO PHARMA;S01AA;;8,15;4,50
977314;FUNGAREST CR 30 G;JANSSEN;D01AC;;6,15;0,00
696997;FURACIN PDA 30 G;SEID;D08AF;;5,45;0,00
700667;FURANTOINA 50 MG 21 COM;LABORATORIOS ERN;J01XE;;3,12;3,61
910885;FUROSEMIDA CINFA 40MG 30;CINFA;C03CA;;2,15;1,06
728461;FUROSEMIDA NORMON 40MG 30;NORMON;C03CA;;2,15;2,25
700647;FYCOMPA 4 MG 28 COMP;EISAI;N03AX;;115,2;0,00
700648;FYCOMPA 6 MG 28 COMP;EISAI;N03AX;;115,2;133,75
655883;GABAPENTINA CINFA 400MG 30;CINFA;N03AX;;9,51;0,00
652458;GABAPENTINA NORMON 300MG 90;NORMON;N03AX;;21,38;9,23
727304;GABAPENTINA NORMON 300MG 30;NORMON;N03AX;;7,13;0,00
652457;GABAPENTINA NORMON 400MG 90;NORMON;N03AX;;28,52;0,00
662559;GABAPENTINA NORMON 600MG 90;NORMON;N03AX;;42,77;0,00
672391;GABAPENTINA TEVA 100MG 90;TEVA;N03AX;;7,13;3,08
699328;GANFORT 30X0.4ML;ALLERGAN;S01ED;;24,15;23,17
758351;GANIRELIX 0.25MG 6 JGA;ORGANON;H01CC;;215,4;142,18
